ENTREVISTA,REGIAO,UF,MUNICIPIO,qtd_geladeira,qtd_ar_condicionado,qtd_ventilador,qtd_lampadas,qtd_microondas,qtd_air_fryer,qtd_lavar_secar,qtd_computadores,qtd_videogame,qtd_tv,qtd_chuveiro_eletrico,kwh_geladeira,kwh_ar_condicionado,kwh_ventilador,kwh_iluminacao,kwh_microondas,kwh_air_fryer,kwh_lavar_secar,kwh_computadores,kwh_videogame,kwh_tv,kwh_chuveiro_eletrico,kwh_categoria_iluminacao,kwh_categoria_refrigeracao,kwh_categoria_climatizacao,kwh_categoria_eletrodomesticos,kwh_categoria_tecnologia,consumo_real_medio_kwh_mes,fonte_energia,fonte_propria_energia,habito_compra_consciente,habito_desliga_tv_sem_uso,habito_evita_standby,habito_ac_portas_fechadas,habito_ac_desliga_ausencia,habito_evita_banho_longo,habito_chuveiro_posicao_verao,habito_geladeira_porta_fechada,habito_geladeira_alimentos_frios,habito_geladeira_termostato,habito_geladeira_nao_seca_roupa,habito_geladeira_borracha_vedacao,habito_lava_roupa_carga_maxima,habito_prefere_lampada_led,habito_evita_luz_dia,habito_apaga_luz_ambiente_vazio
68994,Sudeste,ES,Serra,1.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,9.45,0.0,0.0,0.0,0.0,0.0,6.768,0.0,9.45,45.0,17.766000000000002,0.0,6.768,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Normalmente,Raramente,Nunca,Normalmente,NÃO SE APLICA,Normalmente,Sempre,Sempre
68995,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,45.0,0.0,0.0,7.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,84.0,7.199999999999999,45.0,0.0,84.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Nunca,Sempre,Nunca,Nunca,Nunca,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
68996,Centro-Oeste,DF,Brasília,1.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,45.0,0.0,0.011666666666666667,5.550000000000001,0.8599999999999999,0.25,0.0,0.009999999999999998,0.0,81.216,0.0,5.550000000000001,45.0,0.011666666666666667,1.1099999999999999,81.226,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Nunca,,,Normalmente,Nunca,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
68997,Centro-Oeste,DF,Brasília,1.0,1.0,1.0,13.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,45.0,0.0,0.05308333333333334,7.499999999999999,5.64,1.025,0.0,1.1562000000000001,0.0,27.072,132.0,7.499999999999999,45.0,0.05308333333333334,138.665,28.2282,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Normalmente,Sempre,Nunca,Nunca,Normalmente,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
68998,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,45.0,0.0,0.0,18.0,0.0,0.0,0.0,28.2,0.0,20.304,0.0,18.0,45.0,0.0,0.0,48.504,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Nunca,Sempre,Nunca,,,Normalmente,Sempre,Sempre,Normalmente,Nunca,Sempre,Sempre,Sempre,Raramente,Sempre,Sempre
68999,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,10.799999999999999,0.39999999999999997,0.0,0.0,0.0,0.0,16.919999999999998,0.0,10.799999999999999,45.0,0.0,0.39999999999999997,16.919999999999998,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Nunca,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Sempre,Sempre,Sempre,Nunca,Sempre,Sempre
69000,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,45.0,0.0,0.0,5.85,5.64,0.0,0.0,0.0,3.2249999999999996,0.0,154.0,5.85,45.0,0.0,159.64,3.2249999999999996,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,,,Normalmente,Nunca,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
69001,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,7.800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,32.0,7.800000000000001,45.0,0.0,32.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
69002,Norte,AM,Manaus,1.0,4.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,45.0,685.2599999999999,0.0,5.7,1.763,0.0,0.0,0.0,0.0,18.816,0.0,5.7,45.0,685.2599999999999,1.763,18.816,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Normalmente,Normalmente,Sempre
69003,Norte,AM,Manaus,1.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,45.0,152.27999999999997,6.860000000000001,10.8,0.8599999999999999,0.0,0.0,0.0,0.0,60.912,0.0,10.8,45.0,159.14,0.8599999999999999,60.912,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Nunca,Raramente,Sempre,Sempre,Normalmente,Sempre,Sempre
69004,Norte,AM,Manaus,1.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,45.0,104.6925,35.532000000000004,5.85,0.0,0.0,0.0,0.0,0.0,47.376,0.0,5.85,45.0,140.2245,0.0,47.376,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Nunca,Nunca,Sempre,Normalmente,Sempre,Sempre,Sempre
69005,Norte,AM,Manaus,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,35.532000000000004,4.2,0.0,0.0,0.0,0.0,0.0,37.224,0.0,4.2,45.0,35.532000000000004,0.0,37.224,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Nunca,Raramente,Sempre,Sempre,Sempre,Sempre,Sempre
69006,Norte,AM,Manaus,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,0.0,9.870000000000001,4.949999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.949999999999999,45.0,9.870000000000001,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Nunca,Normalmente,NÃO SE APLICA,Sempre,Sempre,Sempre
69007,Norte,AM,Manaus,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,35.532000000000004,23.399999999999995,0.0,0.0,0.0,0.0,0.0,27.072,0.0,23.399999999999995,45.0,35.532000000000004,0.0,27.072,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Nunca,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
69008,Norte,AM,Manaus,1.0,2.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,45.0,380.6999999999999,0.0,7.199999999999999,0.19999999999999998,0.0,0.0,0.0,0.0,20.304,0.0,7.199999999999999,45.0,380.6999999999999,0.19999999999999998,20.304,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Nunca,Raramente,Sempre,Sempre,Sempre,Sempre,Sempre
69009,Norte,AM,Manaus,1.0,2.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,45.0,456.84,17.766000000000002,31.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.05,45.0,474.606,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Normalmente,Normalmente,Normalmente
69010,Norte,AM,Manaus,1.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,45.0,0.0,24.696000000000005,7.6499999999999995,0.0,0.0,0.0,0.0,0.0,67.67999999999999,0.0,7.6499999999999995,45.0,24.696000000000005,0.0,67.67999999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
69011,Norte,AM,Manaus,1.0,2.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,45.0,266.48999999999995,19.740000000000002,9.450000000000001,0.0,0.0,0.0,8.459999999999999,0.0,47.376,0.0,9.450000000000001,45.0,286.22999999999996,0.0,55.836,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Normalmente,Normalmente,Normalmente
69012,Norte,AM,Manaus,1.0,2.0,2.0,9.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,45.0,418.7699999999999,13.720000000000002,13.05,0.8599999999999999,0.0,0.0,5.076,0.0,27.072,0.0,13.05,45.0,432.48999999999995,0.8599999999999999,32.147999999999996,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,Normalmente,Normalmente,,,Sempre,Sempre,Nunca,Nunca,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente
69013,Norte,AM,Manaus,1.0,0.0,2.0,8.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,43.146,14.55,0.39999999999999997,0.0,0.0,0.0,0.0,33.839999999999996,0.0,14.55,45.0,43.146,0.39999999999999997,33.839999999999996,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Raramente,Sempre,Sempre,Sempre,Sempre,Sempre
69014,Norte,AM,Manaus,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,9.45,0.0,0.0,0.0,0.0,0.0,27.072,0.0,9.45,45.0,17.766000000000002,0.0,27.072,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,,,,,Normalmente,Sempre,Nunca,Nunca,Normalmente,NÃO SE APLICA,Sempre,Sempre,Sempre
69015,Norte,AM,Manaus,2.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,90.0,171.31499999999997,5.922000000000001,5.3999999999999995,2.1799999999999997,0.0,0.0,0.0,0.0,37.224,0.0,5.3999999999999995,90.0,177.23699999999997,2.1799999999999997,37.224,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Raramente,Raramente,Sempre,NÃO SE APLICA,Raramente,Normalmente,Normalmente
69016,Norte,AM,Manaus,1.0,1.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,122.14124999999999,71.06400000000001,7.83,0.0,0.0,0.0,0.0,0.0,33.839999999999996,0.0,7.83,45.0,193.20524999999998,0.0,33.839999999999996,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Nunca,Nunca,Raramente,Normalmente,Normalmente,Normalmente,Normalmente
69017,Norte,AM,Manaus,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.0,0.0,17.766000000000002,12.899999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.899999999999999,45.0,17.766000000000002,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,,,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Normalmente,Normalmente,Sempre
69019,Norte,AM,Manaus,1.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,266.48999999999995,5.922000000000001,2.6999999999999997,0.0,0.0,0.0,0.0,0.0,33.839999999999996,0.0,2.6999999999999997,45.0,272.412,0.0,33.839999999999996,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Normalmente,Sempre,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
69020,Norte,AM,Manaus,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,45.0,171.31499999999997,5.922000000000001,3.3000000000000003,0.0,0.0,0.0,0.0,0.0,33.839999999999996,0.0,3.3000000000000003,45.0,177.23699999999997,0.0,33.839999999999996,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,,,Sempre,Sempre,Raramente,Raramente,Sempre,Nunca,Sempre,Sempre,Sempre
69021,Norte,AM,Manaus,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,5.85,0.0,0.0,0.0,0.0,0.0,23.688,0.0,5.85,45.0,17.766000000000002,0.0,23.688,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Normalmente,,,,,Sempre,Sempre,Nunca,Nunca,Normalmente,Normalmente,Normalmente,Sempre,Sempre
69023,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.15,45.0,0.0,10.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Raramente,Sempre,Nunca,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
69024,Centro-Oeste,DF,Brasília,1.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,45.0,0.0,0.10500000000000001,2.25,0.0,0.0,0.0,0.0,0.0,0.0,96.0,2.25,45.0,0.10500000000000001,96.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Nunca,Sempre,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
69025,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,5.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,32.0,5.399999999999999,45.0,0.0,32.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Nunca,Normalmente,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
69026,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,0.0,5.8500000000000005,2.1799999999999997,0.0,0.0,16.92,0.0,0.0,42.0,5.8500000000000005,45.0,0.0,44.18,16.92,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,NÃO SE APLICA,,,Sempre,Raramente,Nunca,Nunca,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
69027,Centro-Oeste,DF,Brasília,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,2.0999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0999999999999996,45.0,0.0,42.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,NÃO SE APLICA,,,Sempre,Nunca,Nunca,Nunca,Raramente,Nunca,Sempre,NÃO SE APLICA,Sempre,Sempre,Sempre
69028,Centro-Oeste,DF,Brasília,1.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,45.0,0.0,0.0,7.199999999999999,5.64,0.0,0.0,28.2,0.22499999999999998,0.0,110.0,7.199999999999999,45.0,0.0,115.64,28.425,234.0,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Nunca,,,Sempre,Sempre,Sempre,Sempre,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
69029,Centro-Oeste,DF,Brasília,1.0,0.0,1.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,9.870000000000001,10.649999999999999,3.92,0.0,0.0,0.0,0.0,0.0,32.0,10.649999999999999,45.0,9.870000000000001,35.92,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Nunca,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
69030,Centro-Oeste,MS,Dourados,1.0,1.0,0.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,186.00000000000003,5.4,45.0,0.0,186.00000000000003,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Raramente,NÃO SE APLICA,NÃO SE APLICA,Normalmente,Normalmente,Sempre,Sempre,Normalmente,Raramente,Sempre,Raramente,Sempre,Sempre,Normalmente
69032,Centro-Oeste,MS,Dourados,2.0,2.0,0.0,14.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,90.0,0.0,0.0,7.05,4.469,0.0,0.0,15.228,0.0,0.0,248.00000000000003,7.05,90.0,0.0,252.46900000000002,15.228,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Raramente,Normalmente,Normalmente,Normalmente,Normalmente,Sempre,Sempre,Normalmente,Nunca,Sempre,Normalmente,Sempre,Sempre,Sempre
69033,Sudeste,SP,São Paulo,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,0.5786083333333334,8.1,4.469,0.0,0.0,0.0,0.0,0.0,6.875,8.1,45.0,0.5786083333333334,11.344000000000001,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Normalmente,Sempre,,,Nunca,Nunca,Nunca,Normalmente,Nunca,Raramente,Raramente,Raramente,Nunca,Nunca,Sempre
69034,Centro-Oeste,MS,Dourados,1.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,2.289,4.5,0.0,0.0,0.0,0.0,0.0,0.0,81.37500000000001,4.5,45.0,2.289,81.37500000000001,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Normalmente,Nunca,Sempre,Raramente,Sempre,Sempre,Sempre
69035,Centro-Oeste,MS,Dourados,1.0,1.0,0.0,6.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,0.0,5.549999999999999,4.469,0.0,0.0,0.49595,0.0,0.0,162.75000000000003,5.549999999999999,45.0,0.0,167.21900000000002,0.49595,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Raramente,Sempre,Normalmente,Raramente,Normalmente,Normalmente,Sempre,Raramente,Nunca,Sempre,Sempre,Sempre,Sempre,Sempre
69036,Centro-Oeste,MS,Dourados,1.0,1.0,0.0,7.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,0.0,3.3,1.763,0.0,0.0,0.0,0.0,0.0,209.25000000000003,3.3,45.0,0.0,211.01300000000003,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Raramente,Normalmente,Sempre,Normalmente,Raramente,Normalmente
69038,Sudeste,RJ,Rio de Janeiro,1.0,1.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,45.0,0.0,5.922000000000001,2.25,11.562,0.0,0.0,0.0,0.0,0.0,22.0,2.25,45.0,5.922000000000001,33.562,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Normalmente,Normalmente,Sempre,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Sempre,Sempre,Normalmente,Normalmente,Normalmente
69039,Sudeste,RJ,Rio de Janeiro,1.0,1.0,1.0,6.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,45.0,0.0,1.49695,2.7,11.562,0.0,0.0,0.0,0.0,0.0,88.0,2.7,45.0,1.49695,99.562,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Normalmente,Raramente,Sempre,Normalmente,Normalmente,Sempre,Sempre,Normalmente,Sempre,Normalmente,Sempre,Sempre,Normalmente,Normalmente,Normalmente
69040,Sudeste,RJ,Rio de Janeiro,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,2.9939,3.15,0.0,0.0,0.0,0.0,0.0,0.0,126.0,3.15,45.0,2.9939,126.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Normalmente,Raramente,,,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,NÃO SE APLICA,Normalmente,Normalmente,Normalmente
69042,Sudeste,RJ,Rio de Janeiro,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,0.0,17.766000000000002,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,17.766000000000002,0.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Raramente,Normalmente,Raramente,,,,,Normalmente,Normalmente,Normalmente,Normalmente,Raramente,NÃO SE APLICA,Normalmente,Normalmente,Normalmente
69043,Sudeste,RJ,Rio de Janeiro,1.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,5.922000000000001,3.7799999999999994,0.0,0.0,0.0,0.0,0.0,0.0,127.875,3.7799999999999994,45.0,5.922000000000001,127.875,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Sempre,Raramente,,,Normalmente,Normalmente,Normalmente,Normalmente,Sempre,Raramente,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente
69044,Sudeste,RJ,Rio de Janeiro,1.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,9.870000000000001,3.15,0.0,0.0,0.0,0.0,0.0,0.0,44.0,3.15,45.0,9.870000000000001,44.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Normalmente,Raramente,,,Normalmente,Normalmente,Normalmente,Normalmente,Sempre,Sempre,Sempre,Sempre,Normalmente,Normalmente,Normalmente
69045,Sudeste,RJ,Rio de Janeiro,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,19.740000000000002,3.6,0.0,0.0,0.0,0.0,0.0,0.0,170.5,3.6,45.0,19.740000000000002,170.5,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Nunca,Raramente,,,Raramente,Normalmente,Normalmente,Normalmente,Sempre,Normalmente,Sempre,Sempre,Normalmente,Normalmente,Normalmente
69046,Sudeste,RJ,Rio de Janeiro,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,5.922000000000001,7.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,170.5,7.199999999999999,45.0,5.922000000000001,170.5,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Raramente,Raramente,Nunca,,,Raramente,Normalmente,Normalmente,Normalmente,Sempre,Normalmente,Sempre,Sempre,Normalmente,Normalmente,Sempre
69047,Sudeste,RJ,Rio de Janeiro,1.0,0.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,45.0,0.0,11.844000000000001,10.649999999999999,0.0,0.0,0.0,0.091,0.0,0.0,42.625,10.649999999999999,45.0,11.844000000000001,42.625,0.091,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Normalmente,Raramente,Raramente,,,Normalmente,Normalmente,Normalmente,Normalmente,Normalmente,Raramente,Raramente,Sempre,Raramente,Normalmente,Sempre
69048,Sudeste,RJ,Rio de Janeiro,1.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,35.532000000000004,6.300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,110.0,6.300000000000001,45.0,35.532000000000004,110.0,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Raramente,Normalmente,Sempre,,,Raramente,Normalmente,Normalmente,Normalmente,Sempre,Sempre,Normalmente,Normalmente,Normalmente,Normalmente,Sempre
69049,Sudeste,SP,Araçatuba,2.0,0.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,90.0,0.0,8.46,2.25,0.0,0.0,0.0,0.10899999999999999,0.0,0.0,66.0,2.25,90.0,8.46,66.0,0.10899999999999999,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre,Sempre
69050,Sudeste,SP,São Paulo,1.0,0.0,1.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,5.922000000000001,33.300000000000004,2.1799999999999997,0.0,0.0,1.6531666666666667,0.0,43.992,64.0,33.300000000000004,45.0,5.922000000000001,66.18,45.64516666666666,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Sempre,Sempre,Sempre,Nunca,Nunca,Nunca,Sempre,Sempre,Sempre,Sempre
69051,Sudeste,SP,São Paulo,1.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,45.0,0.0,0.0,10.8,0.39999999999999997,0.0,0.0,0.0,0.0,0.0,13.75,10.8,45.0,0.0,14.15,0.0,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Sempre,Sempre,Sempre,,,Sempre,Normalmente,Sempre,Sempre,Normalmente,Normalmente,Normalmente,Normalmente,Sempre,Sempre,Sempre
69052,Sudeste,SP,São Paulo,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,45.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,3.384,66.0,1.8,45.0,0.0,66.0,3.384,,Rede geral de distribuição (Concessionária de Energia Elétrica),,Nunca,Nunca,Nunca,,,Sempre,Sempre,Sempre,Raramente,Raramente,Nunca,Normalmente,Normalmente,Normalmente,Sempre,Sempre
